loan_id|bought_home_before|credit_score|dti|is_insured|ltv|multi_borrowers|orig_rate|prop_type|purpose|state|delq
F106Q1276500|1|757|64|0|54|0|5.0|1-4 Fee simple|No cash-out refinance|GA|0
F106Q1276510|1|807|8|0|22|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276587|1|610|13|0|50|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276589|1|666|18|0|16|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276906|0|799|45|0|11|0|5.5|1-4 Fee simple|No cash-out refinance|others|0
F106Q1276907|0|694|47|1|90|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276908|0|793|18|0|65|1|5.5|1-4 Fee simple|Cash-out refinance|MN|0
F106Q1276909|0|809|20|0|25|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276910|0|795|19|0|66|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276911|0|622|32|0|70|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276912|0|730|55|0|80|0|5.375|1-4 Fee simple|Cash-out refinance|MN|0
F106Q1276913|0|708|27|0|49|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276914|0|711|27|0|50|1|5.75|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1276915|0|780|6|0|41|0|5.375|Planned unit development|Purchase|others|0
F106Q1276916|0|808|29|0|34|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276917|0|717|23|0|66|1|6.25|Planned unit development|No cash-out refinance|others|0
F106Q1276918|0|787|19|0|42|0|5.875|1-4 Fee simple|Cash-out refinance|MN|0
F106Q1276919|0|636|50|0|40|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276920|0|798|25|0|38|1|6.0|1-4 Fee simple|Cash-out refinance|MN|0
F106Q1276921|0|676|35|0|52|1|6.125|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1276922|0|784|31|0|44|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276923|0|805|30|0|73|1|5.875|1-4 Fee simple|Cash-out refinance|CA|0
F106Q1276924|0|665|41|0|69|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276925|0|785|18|0|24|0|5.875|1-4 Fee simple|No cash-out refinance|MN|0
F106Q1276926|0|759|29|0|47|0|5.875|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1276927|0|623|50|0|21|1|6.0|Planned unit development|Cash-out refinance|others|0
F106Q1276928|0|656|26|1|87|1|6.5|1-4 Fee simple|Cash-out refinance|others|1
F106Q1276929|0|698|22|0|40|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276930|0|661|49|1|90|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276931|0|655|33|0|61|0|6.625|1-4 Fee simple|Cash-out refinance|MI|1
F106Q1276932|0|653|36|0|47|0|6.625|1-4 Fee simple|Purchase|others|0
F106Q1276933|0|677|18|0|68|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1276937|0|746|39|0|23|1|5.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1277551|1|744|20|0|22|0|6.25|1-4 Fee simple|Purchase|others|0
F106Q1277555|1|732|54|0|40|0|5.75|1-4 Fee simple|No cash-out refinance|NY|0
F106Q1277560|1|647|21|0|53|1|6.375|1-4 Fee simple|No cash-out refinance|others|0
F106Q1277572|1|760|28|0|36|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1277614|0|778|39|0|40|0|4.75|1-4 Fee simple|Purchase|PR|0
F106Q1277634|1|663|37|0|28|1|4.75|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1277709|0|659|23|0|35|1|5.94|1-4 Fee simple|No cash-out refinance|others|0
F106Q1277923|1|790|26|0|28|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1277937|1|755|31|0|62|1|6.125|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1277943|1|803|21|0|30|1|5.125|1-4 Fee simple|No cash-out refinance|FL|0
F106Q1277944|1|786|7|0|15|1|6.25|1-4 Fee simple|No cash-out refinance|others|0
F106Q1277969|1|800|11|0|69|1|5.25|Planned unit development|Purchase|GA|0
F106Q1277973|1|690|26|0|37|0|5.875|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1277974|1|803|26|0|29|0|6.0|1-4 Fee simple|No cash-out refinance|others|1
F106Q1277975|1|671|38|0|60|1|5.75|1-4 Fee simple|No cash-out refinance|others|1
F106Q1277976|1|708|27|0|79|1|5.75|1-4 Fee simple|Cash-out refinance|others|1
F106Q1277977|1|726|17|0|50|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1277979|1|709|23|0|34|1|6.375|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1277980|1|684|59|0|68|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1277982|1|722|41|0|50|1|5.875|1-4 Fee simple|Cash-out refinance|others|1
F106Q1277983|1|708|32|0|29|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1277984|1|666|52|0|60|0|6.0|Condo|Cash-out refinance|others|0
F106Q1277986|1|665|28|0|28|0|5.875|1-4 Fee simple|Cash-out refinance|TN|1
F106Q1277987|1|699|39|0|47|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1277989|1|775|16|0|24|1|5.875|Planned unit development|Purchase|TN|0
F106Q1277990|1|799|65|0|71|0|6.125|1-4 Fee simple|No cash-out refinance|GA|0
F106Q1277995|1|758|19|0|56|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1277996|1|779|44|0|19|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1277999|1|813|22|0|21|1|5.75|Planned unit development|Purchase|others|0
F106Q1278002|1|709|32|0|66|0|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1278003|1|664|20|0|46|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1278051|1|792|24|0|70|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1278057|1|815|15|0|30|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1278086|1|616|54|0|54|1|5.125|1-4 Fee simple|Cash-out refinance|PR|1
F106Q1278089|1|692|52|0|20|0|4.75|1-4 Fee simple|Cash-out refinance|PR|1
F106Q1278090|1|694|32|0|41|0|5.125|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1278091|1|757|47|0|66|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1278098|1|715|46|0|37|1|4.75|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1278101|1|803|39|0|64|1|4.75|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1278105|1|695|23|0|66|1|4.75|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1278107|1|756|34|0|45|0|4.75|1-4 Fee simple|No cash-out refinance|PR|0
F106Q1278111|1|710|58|0|35|1|5.875|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1278127|1|572|49|0|49|1|5.75|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1278130|1|767|32|0|63|1|5.75|1-4 Fee simple|Cash-out refinance|PR|0
F106Q1278171|1|801|39|0|75|0|6.625|Condo|Cash-out refinance|NY|0
F106Q1278175|1|801|39|0|75|0|6.625|Condo|Cash-out refinance|NY|0
F106Q1278177|1|801|39|0|75|0|6.625|Condo|Cash-out refinance|NY|0
F106Q1278178|1|723|31|0|80|1|6.125|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1278421|1|716|37|0|61|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1278477|1|670|48|0|60|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1279028|1|721|26|0|54|0|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1279064|1|741|36|0|80|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1279068|1|771|23|0|45|1|5.75|1-4 Fee simple|Purchase|others|0
F106Q1279069|1|785|59|0|60|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1279077|0|669|15|0|51|1|5.75|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1279078|0|773|41|0|80|0|5.625|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1279079|0|793|11|0|32|1|5.625|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1279080|0|739|37|1|84|1|5.75|1-4 Fee simple|Cash-out refinance|GA|1
F106Q1279081|0|763|44|0|80|0|5.625|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1279088|1|708|33|0|68|1|6.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1279116|1|797|27|0|39|0|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1279127|1|733|38|0|49|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1279197|1|714|41|0|39|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1279281|1|648|24|0|80|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1279324|1|676|16|0|87|1|5.875|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1279504|1|687|22|0|61|1|5.96|1-4 Fee simple|Cash-out refinance|others|0
F106Q1280979|1|700|50|1|88|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281067|1|780|55|0|47|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281293|1|737|40|1|80|0|6.5|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1281307|1|599|23|0|45|0|6.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281372|1|772|23|0|70|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281558|0|788|21|0|32|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281585|0|719|21|0|36|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281592|0|771|28|0|48|0|5.875|Condo|Cash-out refinance|others|0
F106Q1281593|0|661|45|0|45|0|5.875|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1281595|0|711|34|0|37|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281615|0|725|18|0|80|0|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281625|0|681|27|0|68|0|5.5|1-4 Fee simple|Cash-out refinance|others|1
F106Q1281629|0|733|8|0|18|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281646|0|793|50|0|45|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281700|0|675|55|0|80|1|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1281716|0|816|62|0|30|0|5.75|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1281719|1|814|15|0|63|1|5.75|1-4 Fee simple|Purchase|others|0
F106Q1281736|0|758|45|0|80|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281738|1|762|999|0|80|0|6.0|1-4 Fee simple|Purchase|others|0
F106Q1281740|0|769|42|0|37|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281746|0|742|32|0|45|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281747|0|777|22|0|52|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1281756|0|729|59|0|24|0|5.875|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1281782|0|761|23|0|79|0|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1281810|1|733|25|0|53|0|5.5|1-4 Fee simple|Cash-out refinance|CO|0
F106Q1282073|1|764|999|0|30|1|5.75|Manufactured housing|No cash-out refinance|CO|0
F106Q1282193|1|602|50|0|34|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282213|1|596|25|0|79|1|5.875|1-4 Fee simple|Cash-out refinance|AL|0
F106Q1282238|1|600|13|0|59|1|5.875|1-4 Fee simple|Cash-out refinance|AL|0
F106Q1282284|1|808|47|0|42|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282301|1|657|48|0|63|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282323|1|812|18|0|51|0|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1282361|1|655|30|0|63|0|6.375|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282449|1|696|999|0|44|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282503|1|793|18|0|47|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282515|1|775|16|0|37|1|5.875|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1282540|1|789|39|0|31|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282554|1|662|33|0|53|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282565|1|790|51|0|25|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282587|1|809|47|0|52|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282693|1|691|45|0|60|0|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282697|1|756|37|0|69|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282759|1|813|31|0|47|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282796|1|758|29|0|70|1|5.625|1-4 Fee simple|Purchase|others|0
F106Q1282797|1|725|31|0|35|0|5.75|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1282798|1|746|16|0|26|1|5.75|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1282799|1|756|11|0|58|0|5.75|Condo|Cash-out refinance|FL|0
F106Q1282800|1|674|999|0|35|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282801|1|742|33|0|80|1|5.75|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1282802|1|711|56|0|60|0|5.625|1-4 Fee simple|No cash-out refinance|others|0
F106Q1282803|1|773|26|0|64|1|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1282807|1|607|38|0|22|0|5.875|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1282808|1|664|45|0|65|1|5.875|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1282809|1|772|27|0|27|1|5.875|Co-op|Cash-out refinance|NY|0
F106Q1282949|1|764|47|0|68|1|5.625|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1282950|1|700|54|0|29|1|5.75|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1282951|1|778|21|0|39|1|5.625|1-4 Fee simple|Cash-out refinance|AL|0
F106Q1282952|1|737|38|0|26|1|5.75|1-4 Fee simple|No cash-out refinance|FL|1
F106Q1282953|1|716|42|0|45|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282954|1|644|50|0|31|0|5.625|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1282955|1|782|41|0|60|0|5.75|Condo|Cash-out refinance|MI|0
F106Q1282956|1|802|38|0|50|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282957|1|698|51|0|59|1|5.75|Planned unit development|Purchase|others|0
F106Q1282958|1|783|32|0|67|1|5.75|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1282959|1|717|43|0|53|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282960|1|788|39|0|21|0|5.625|1-4 Fee simple|Cash-out refinance|CA|0
F106Q1282961|1|702|32|0|64|1|5.625|1-4 Fee simple|Cash-out refinance|MN|0
F106Q1282962|1|756|24|0|75|1|5.75|1-4 Fee simple|Cash-out refinance|LA|0
F106Q1282963|1|777|12|0|55|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282964|1|742|32|0|19|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282965|1|690|29|0|72|1|5.625|1-4 Fee simple|Cash-out refinance|LA|0
F106Q1282966|1|681|27|0|79|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282967|1|772|18|0|31|1|5.625|1-4 Fee simple|No cash-out refinance|others|0
F106Q1282968|1|721|51|0|22|1|5.75|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1282969|1|727|49|0|57|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282970|1|803|26|0|50|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282971|1|732|999|0|80|0|5.75|1-4 Fee simple|Purchase|NY|0
F106Q1282972|1|667|16|0|34|1|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1282973|1|762|40|0|37|0|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282974|1|804|25|0|44|1|5.625|1-4 Fee simple|No cash-out refinance|others|0
F106Q1282975|1|738|22|1|83|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282976|1|736|48|0|28|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282977|1|773|39|0|35|1|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1282978|1|790|44|0|19|1|5.75|1-4 Fee simple|No cash-out refinance|CO|0
F106Q1282979|1|807|35|0|53|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282980|1|772|36|0|33|1|5.75|1-4 Fee simple|No cash-out refinance|others|1
F106Q1282981|1|704|13|0|52|1|5.625|1-4 Fee simple|Purchase|LA|0
F106Q1282982|1|774|61|0|39|1|5.625|1-4 Fee simple|Cash-out refinance|CA|0
F106Q1282983|1|710|45|0|20|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282984|1|697|30|0|55|0|5.75|Planned unit development|No cash-out refinance|others|0
F106Q1282985|1|790|36|0|64|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282986|1|790|43|0|26|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282987|1|669|15|0|52|1|5.75|Planned unit development|Cash-out refinance|others|0
F106Q1282988|1|804|7|0|23|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282989|1|716|36|0|26|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282990|1|809|23|0|77|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282991|1|792|32|0|34|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282992|1|788|21|0|60|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282993|1|711|46|0|65|1|5.75|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1282994|1|743|36|0|48|0|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282995|1|763|21|0|37|0|5.625|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1282996|1|798|12|0|30|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282997|1|690|61|0|75|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1282998|1|782|43|0|25|1|5.75|1-4 Fee simple|No cash-out refinance|others|0
F106Q1282999|1|752|33|1|90|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283000|1|636|37|1|83|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283001|1|766|13|0|22|0|5.625|1-4 Fee simple|No cash-out refinance|NY|0
F106Q1283002|1|594|36|0|24|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283003|1|703|47|0|58|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283004|1|300|25|0|55|0|6.0|1-4 Fee simple|Purchase|NY|0
F106Q1283005|1|799|24|0|52|1|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283006|1|804|19|0|27|0|6.0|1-4 Fee simple|No cash-out refinance|NY|0
F106Q1283007|1|743|10|0|30|1|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283008|1|724|999|0|44|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283009|1|695|34|1|89|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283010|1|751|22|0|60|1|6.0|1-4 Fee simple|Purchase|others|0
F106Q1283011|1|676|29|0|41|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283012|0|805|17|0|34|1|6.0|Condo|Purchase|others|0
F106Q1283013|1|635|22|0|36|0|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283014|1|683|41|0|22|1|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283015|1|792|14|0|29|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283016|1|659|25|0|28|1|6.0|1-4 Fee simple|Cash-out refinance|LA|0
F106Q1283017|1|689|32|0|77|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283018|1|707|47|0|35|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283019|1|749|44|0|67|0|6.0|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1283020|1|675|18|0|70|1|6.0|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283021|1|703|32|1|90|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283022|1|803|23|0|75|1|5.875|Condo|Purchase|others|0
F106Q1283023|1|788|23|0|31|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283024|1|611|48|0|31|0|5.875|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1283025|1|744|32|0|48|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283026|1|793|33|0|50|1|6.125|1-4 Fee simple|Cash-out refinance|WI|0
F106Q1283027|1|807|16|0|27|1|5.875|Planned unit development|Cash-out refinance|CO|0
F106Q1283028|1|707|26|0|51|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283029|1|712|37|0|61|1|5.875|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1283030|1|791|30|0|30|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283031|1|674|20|0|64|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283032|1|797|41|0|13|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283033|1|750|35|0|23|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283034|1|691|48|0|20|0|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283035|1|696|27|0|19|0|5.875|1-4 Fee simple|Cash-out refinance|LA|0
F106Q1283036|1|742|31|0|55|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283037|1|784|38|0|79|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283038|1|720|45|0|18|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283039|1|760|13|0|33|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283040|1|735|29|0|56|1|5.875|1-4 Fee simple|No cash-out refinance|GA|0
F106Q1283041|1|783|46|0|48|0|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283042|1|809|15|0|27|0|5.875|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1283043|1|705|32|0|80|1|5.875|Planned unit development|Purchase|others|0
F106Q1283044|1|776|51|0|29|0|6.125|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283045|1|804|18|0|18|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283046|1|762|42|0|80|1|5.875|Planned unit development|Cash-out refinance|others|0
F106Q1283047|1|679|33|0|80|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283048|1|768|21|0|77|1|5.875|1-4 Fee simple|Cash-out refinance|TN|0
F106Q1283049|1|755|21|0|14|1|5.875|Planned unit development|Purchase|others|0
F106Q1283050|1|752|10|0|56|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283051|1|776|38|0|80|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283052|1|819|22|0|40|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283053|1|744|25|0|36|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283054|1|791|16|0|35|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283055|1|762|40|0|52|1|5.875|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1283056|1|723|32|0|44|1|5.875|1-4 Fee simple|Cash-out refinance|LA|0
F106Q1283057|1|801|15|0|32|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283058|1|674|23|0|75|1|6.125|1-4 Fee simple|Cash-out refinance|MI|0
F106Q1283059|1|726|14|0|30|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283060|1|802|30|0|25|0|5.875|1-4 Fee simple|Cash-out refinance|CA|0
F106Q1283061|1|796|24|0|51|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283062|1|771|26|0|80|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283063|1|773|39|0|66|0|5.875|1-4 Fee simple|Cash-out refinance|AL|0
F106Q1283064|1|663|59|0|13|0|5.875|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1283065|1|691|22|0|53|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283066|1|751|34|0|56|0|5.875|Condo|No cash-out refinance|others|0
F106Q1283067|1|647|25|0|70|1|5.875|Planned unit development|Cash-out refinance|others|0
F106Q1283068|1|784|43|0|36|0|5.875|1-4 Fee simple|No cash-out refinance|LA|0
F106Q1283069|1|696|25|0|50|1|5.875|1-4 Fee simple|Cash-out refinance|FL|0
F106Q1283070|1|809|22|0|26|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283071|1|802|18|0|37|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283072|1|665|44|1|90|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F106Q1283073|1|741|25|0|14|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F106Q1283074|1|743|42|0|80|1|5.875|1-4 Fee simple|Cash-out refinance|AL|0
F106Q1283075|1|807|36|0|29|0|5.875|1-4 Fee simple|Cash-out refinance|FL|1
F106Q1283076|1|649|37|0|24|0|5.875|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1283077|1|816|18|0|37|1|5.875|1-4 Fee simple|Purchase|LA|0
F106Q1283078|1|738|22|0|74|1|6.125|1-4 Fee simple|Cash-out refinance|GA|0
F106Q1283079|1|801|18|0|54|1|5.875|1-4 Fee simple|Cash-out refinance|NY|0
F106Q1283080|1|610|36|0|21|0|5.875|1-4 Fee simple|Cash-out refinance|CA|0
F106Q1283081|1|725|33|0|45|0|5.875|1-4 Fee simple|Cash-out refinance|MN|0
F106Q1283082|1|679|26|0|53|0|5.875|Condo|No cash-out refinance|others|0
F106Q1283083|1|657|27|0|24|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
